Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,26,23:30,6.82,0,0.0,345.18,40.15,0,0.0,290.18,91.91,0,0.0,309.4,56.2,0,0.0,317.78
August,27,0:00,3.99,0,0.0,300.24,30.31,0,0.0,322.38,72.19,0,0.0,360.02,39.85,0,0.0,340.02
August,27,0:30,2.27,0,0.0,320.38,21.7,0,0.0,308.32,51.06,0,0.0,344.69,29.11,0,0.0,367.21
August,27,1:00,1.8,0,0.0,414.9,9.31,0,0.0,343.48,33.31,0,0.0,354.35,22.46,0,0.0,336.24
August,27,1:30,1.84,0,0.0,408.36,4.68,0,0.0,297.21,25.07,0,0.0,364.97,16.55,0,0.0,351.64
August,27,2:00,1.52,0,0.0,414.63,2.59,0,0.0,333.27,17.02,0,0.0,309.42,9.35,0,0.0,379.86
August,27,2:30,1.82,0,0.0,291.98,3.26,0,0.0,354.9,14.05,0,0.0,332.71,9.18,0,0.0,388.16
August,27,3:00,1.7,0,0.0,367.72,2.35,0,0.0,507.72,11.92,0,0.0,328.85,2.14,0,0.0,434.67
August,27,3:30,1.3,0,0.0,323.82,2.38,0,0.0,298.57,10.27,0,0.0,389.11,0.4,0,0.0,403.42
August,27,4:00,1.28,0,0.0,288.25,2.24,0,0.0,360.04,8.24,0,0.0,362.22,0.38,0,0.0,382.11
August,27,4:30,1.49,0,0.0,215.66,2.13,0,0.0,301.02,10.83,0,0.0,388.69,0.55,0,0.0,391.56
August,27,5:00,1.18,0,0.0,322.23,1.71,0,0.0,302.53,11.85,0,0.0,304.96,0.5,0,0.0,381.24
August,27,5:30,1.62,0,0.0,317.95,1.71,0,0.0,443.67,17.73,0,0.0,297.05,1.69,0,0.0,271.8
August,27,6:00,1.75,0,0.0,305.33,4.51,0,0.0,345.62,28.21,0,0.0,280.26,13.43,0,0.0,242.81
August,27,6:30,3.48,0,0.0,285.75,5.43,0,0.0,308.38,47.63,0,0.0,269.29,23.38,0,0.0,287.19
August,27,7:00,6.5,0,0.0422,283.46,23.1,0,0.0187,260.47,88.26,1,0.0118,292.43,40.77,0,0.0042,253.46
August,27,7:30,13.39,1,0.0403,323.83,42.14,2,0.0568,310.61,141.36,3,0.0183,289.99,72.94,0,0.0059,281.9
August,27,8:00,42.82,1,0.0217,279.42,80.49,1,0.0124,303.46,261.84,3,0.0132,305.85,127.89,1,0.0045,300.94
August,27,8:30,74.61,2,0.0284,335.81,120.94,3,0.0212,325.62,379.21,6,0.0159,323.35,184.28,2,0.0096,306.27
August,27,9:00,110.66,2,0.0213,318.83,180.47,2,0.0117,323.14,534.95,6,0.0117,335.05,276.87,2,0.0058,295.02
August,27,9:30,134.99,2,0.0158,336.93,239.42,4,0.0154,330.49,678.96,7,0.0098,340.13,324.24,3,0.0077,314.59
August,27,10:00,162.92,2,0.0131,320.52,278.12,5,0.0165,335.62,772.46,5,0.0071,339.75,382.72,4,0.0094,318.0
August,27,10:30,182.38,2,0.0136,326.93,304.74,10,0.0328,353.81,881.1,12,0.0135,354.5,406.43,6,0.0151,334.43
August,27,11:00,196.0,2,0.0113,333.15,345.74,6,0.0188,355.71,917.61,9,0.0099,358.41,457.98,3,0.0063,331.11
August,27,11:30,201.47,3,0.0126,332.43,368.14,8,0.0205,356.4,940.38,11,0.0122,361.36,470.21,3,0.0063,337.3
August,27,12:00,198.73,3,0.0148,343.3,396.11,6,0.0159,358.04,962.36,7,0.0077,362.49,482.42,3,0.0057,338.41
August,27,12:30,197.45,3,0.013,333.03,409.89,9,0.0211,364.24,975.47,16,0.0164,369.82,489.59,3,0.0066,328.71
August,27,13:00,199.95,3,0.0138,332.29,413.69,8,0.0187,352.07,967.15,8,0.0086,366.7,493.29,4,0.0075,340.28
August,27,13:30,198.86,2,0.0123,335.81,424.8,9,0.0214,357.7,965.67,10,0.0103,364.69,501.56,3,0.0058,331.68
August,27,14:00,200.77,2,0.0096,333.75,430.65,5,0.0127,358.3,953.25,8,0.0081,367.08,523.57,2,0.0044,330.76
August,27,14:30,199.25,2,0.0099,339.26,438.97,7,0.0152,369.98,973.7,11,0.0108,370.93,514.15,3,0.0056,340.86
August,27,15:00,206.49,3,0.014,333.37,426.94,5,0.0115,358.72,941.71,7,0.007,373.76,511.07,3,0.0049,346.96
August,27,15:30,202.53,3,0.0131,339.15,438.63,5,0.0125,360.38,950.46,12,0.0123,379.02,509.76,3,0.0055,344.71
August,27,16:00,194.61,2,0.0117,344.96,430.98,5,0.0117,363.46,931.29,8,0.009,376.71,497.44,3,0.0054,339.3
August,27,16:30,186.92,2,0.0106,338.95,419.17,5,0.0125,366.15,899.32,8,0.0084,374.2,481.49,2,0.005,346.7
August,27,17:00,166.96,3,0.0196,344.04,396.05,8,0.021,363.38,852.29,19,0.0222,372.75,484.19,7,0.0136,330.28
August,27,17:30,151.19,3,0.02,339.71,391.96,9,0.024,363.26,799.31,17,0.0219,369.08,432.55,5,0.0117,348.15
August,27,18:00,136.27,2,0.0122,324.4,357.75,7,0.0183,361.49,729.44,10,0.0141,380.64,396.67,3,0.0069,343.87
August,27,18:30,116.9,1,0.0122,353.67,306.84,4,0.0123,359.52,648.78,7,0.0104,381.25,353.34,2,0.0054,341.91
August,27,19:00,72.63,1,0.0104,350.11,283.62,4,0.0146,360.49,584.91,6,0.011,373.47,327.85,2,0.0073,331.06
August,27,19:30,56.12,1,0.0157,333.67,254.65,3,0.0135,357.55,514.5,8,0.0153,365.28,294.44,2,0.0063,349.9
August,27,20:00,44.32,1,0.0135,320.76,221.54,4,0.0171,358.42,437.47,5,0.0113,370.68,259.28,2,0.0089,338.95
August,27,20:30,37.76,1,0.0246,320.01,187.78,4,0.0203,355.01,367.8,3,0.009,367.99,217.68,1,0.0052,333.56
August,27,21:00,29.57,1,0.0281,328.46,154.87,3,0.0185,346.91,309.41,2,0.0063,369.07,181.23,3,0.0151,337.29
August,27,21:30,23.24,0,0.0138,325.54,130.62,2,0.0142,359.74,259.67,2,0.0064,363.03,157.05,1,0.007,336.46
August,27,22:00,16.38,0,0.0,337.35,100.73,0,0.0,326.03,203.3,0,0.0,366.92,117.81,0,0.0,328.01
August,27,22:30,11.49,0,0.0,292.32,81.0,0,0.0,340.08,161.18,0,0.0,341.71,103.18,0,0.0,337.54
August,27,23:00,9.02,0,0.0,319.25,60.19,0,0.0,321.94,124.43,0,0.0,351.67,76.05,0,0.0,328.32
August,27,23:30,7.56,0,0.0,296.94,45.95,0,0.0,329.74,98.28,0,0.0,344.17,60.57,0,0.0,316.45
August,28,0:00,4.15,0,0.0,300.44,30.07,0,0.0,319.8,66.09,0,0.0,355.07,40.87,0,0.0,361.0
August,28,0:30,2.59,0,0.0,334.76,19.76,0,0.0,310.13,51.82,0,0.0,340.62,29.36,0,0.0,369.47
August,28,1:00,2.32,0,0.0,311.63,9.49,0,0.0,314.51,38.09,0,0.0,332.51,19.91,0,0.0,379.63
August,28,1:30,1.44,0,0.0,411.83,6.4,0,0.0,334.57,25.88,0,0.0,370.58,17.73,0,0.0,334.13
August,28,2:00,1.66,0,0.0,347.69,3.53,0,0.0,372.61,18.09,0,0.0,261.77,13.14,0,0.0,340.65
August,28,2:30,0.91,0,0.0,278.31,3.28,0,0.0,421.85,14.68,0,0.0,229.74,9.25,0,0.0,293.17
August,28,3:00,1.11,0,0.0,441.28,2.04,0,0.0,327.73,9.64,0,0.0,315.96,1.61,0,0.0,392.09
August,28,3:30,1.8,0,0.0,309.9,3.45,0,0.0,472.68,10.73,0,0.0,353.97,0.11,0,0.0,334.04
August,28,4:00,1.24,0,0.0,327.47,1.88,0,0.0,378.95,10.79,0,0.0,320.0,0.34,0,0.0,453.78
August,28,4:30,0.9,0,0.0,356.53,1.42,0,0.0,368.58,10.28,0,0.0,318.18,0.44,0,0.0,292.38
August,28,5:00,1.11,0,0.0,245.1,2.36,0,0.0,305.7,13.19,0,0.0,294.7,0.33,0,0.0,205.79
August,28,5:30,1.73,0,0.0,336.64,2.93,0,0.0,261.87,16.58,0,0.0,299.53,0.79,0,0.0,381.24
August,28,6:00,2.53,0,0.0,272.68,4.14,0,0.0,242.76,28.12,0,0.0,311.31,12.45,0,0.0,250.03
August,28,6:30,4.03,0,0.0,333.1,6.29,0,0.0,398.28,51.77,0,0.0,296.61,23.78,0,0.0,276.09
August,28,7:00,8.83,1,0.161,351.9,21.97,1,0.0346,282.23,90.55,1,0.0082,277.69,37.59,1,0.0141,283.1
August,28,7:30,12.87,1,0.0728,316.67,36.66,2,0.0619,294.05,141.85,2,0.012,278.35,66.62,1,0.0102,273.53
August,28,8:00,41.25,1,0.0302,303.2,73.07,2,0.0213,307.14,260.03,2,0.0062,312.04,125.63,1,0.0093,286.31
August,28,8:30,72.47,3,0.0405,334.95,115.96,3,0.0241,316.03,373.67,3,0.0071,324.52,189.69,2,0.0122,307.91
August,28,9:00,103.7,2,0.019,334.53,181.4,3,0.0184,318.07,518.84,3,0.0062,333.78,260.49,3,0.0111,314.49
August,28,9:30,128.2,2,0.0185,334.48,218.08,4,0.0204,329.03,659.91,7,0.0099,340.04,308.58,5,0.0156,321.72
August,28,10:00,153.05,3,0.0216,324.43,259.82,4,0.0159,331.82,774.42,6,0.0082,348.66,368.92,4,0.0118,330.95
August,28,10:30,179.85,4,0.0201,336.2,305.59,10,0.0336,346.89,851.94,9,0.0106,357.98,402.93,6,0.0147,332.37
August,28,11:00,193.76,3,0.0174,336.63,319.04,7,0.022,348.97,902.73,8,0.0089,359.3,446.2,5,0.0102,338.03
August,28,11:30,198.96,4,0.0216,337.65,350.2,11,0.0318,342.39,944.28,12,0.0123,362.37,451.52,4,0.0083,341.92
August,28,12:00,196.17,3,0.0161,333.66,381.77,8,0.0218,349.89,923.4,8,0.0088,369.57,465.77,5,0.0098,336.42
August,28,12:30,204.94,4,0.0198,325.97,380.42,9,0.0241,356.39,942.16,14,0.0153,366.53,466.06,6,0.0129,335.16
August,28,13:00,196.82,4,0.0187,334.49,386.83,10,0.0246,348.16,917.19,10,0.0109,372.58,471.51,7,0.0144,340.63
August,28,13:30,196.86,4,0.0206,346.15,396.03,13,0.033,348.16,923.06,8,0.0091,366.82,470.98,6,0.0137,344.88
August,28,14:00,205.95,4,0.0191,350.85,424.21,9,0.0202,348.24,935.66,9,0.0099,365.38,507.97,7,0.014,348.2
August,28,14:30,207.27,3,0.0154,348.04,431.23,11,0.025,350.99,954.92,15,0.0154,374.03,500.84,8,0.015,351.72
August,28,15:00,206.03,4,0.0206,354.43,417.9,8,0.0184,354.43,924.9,6,0.0067,370.21,495.24,5,0.0095,349.67
August,28,15:30,199.52,6,0.0326,349.4,420.72,10,0.0233,356.83,934.28,7,0.0072,370.54,494.48,5,0.011,346.15
August,28,16:00,201.98,5,0.0265,347.79,412.57,8,0.0186,352.12,908.44,6,0.0069,373.26,500.46,5,0.0093,342.52
August,28,16:30,196.68,4,0.0187,344.27,400.02,7,0.0186,353.54,878.48,6,0.0065,382.05,471.85,4,0.0091,350.41
August,28,17:00,176.43,3,0.0193,342.47,376.31,7,0.0173,353.78,839.22,7,0.0078,371.79,443.27,4,0.0088,352.29
August,28,17:30,151.15,3,0.0189,347.86,362.51,6,0.0173,356.24,782.29,7,0.0094,370.28,412.83,4,0.0089,343.85
August,28,18:00,132.38,2,0.0163,346.03,344.8,7,0.0213,350.04,710.04,9,0.0127,376.61,377.33,3,0.0085,356.5
August,28,18:30,119.36,2,0.0166,331.43,312.62,7,0.023,355.09,637.47,9,0.0149,380.9,342.54,3,0.0091,341.09
August,28,19:00,74.85,1,0.0178,359.98,277.68,6,0.0225,348.35,564.46,6,0.0113,373.05,320.74,5,0.0157,336.63
August,28,19:30,57.29,1,0.0222,333.72,257.25,6,0.0217,349.44,507.86,9,0.0173,384.81,286.72,5,0.0182,346.23
August,28,20:00,46.08,1,0.023,337.55,207.58,5,0.0257,360.49,432.2,9,0.021,378.62,252.33,5,0.0207,339.11
August,28,20:30,38.16,1,0.0308,346.88,179.53,3,0.0182,341.23,382.43,4,0.0113,366.92,213.17,3,0.0155,334.24
August,28,21:00,28.66,1,0.0358,316.07,153.39,3,0.0198,340.29,313.87,2,0.0057,372.43,171.16,3,0.0175,346.59
August,28,21:30,22.94,1,0.0274,343.95,117.94,2,0.0153,333.57,255.86,2,0.0059,372.24,160.31,1,0.0089,326.24
August,28,22:00,17.83,0,0.0,325.67,96.24,0,0.0,332.62,205.61,0,0.0,345.73,118.5,0,0.0,352.25
August,28,22:30,12.88,0,0.0,314.87,72.29,0,0.0,319.5,157.32,0,0.0,340.97,96.65,0,0.0,332.03
August,28,23:00,9.56,0,0.0,368.55,56.24,0,0.0,332.18,119.52,0,0.0,345.82,71.92,0,0.0,338.23
August,28,23:30,8.65,0,0.0,339.28,40.61,0,0.0,325.02,97.39,0,0.0,351.96,57.9,0,0.0,341.67
August,29,0:00,4.99,0,0.0,370.67,28.56,0,0.0,315.84,68.44,0,0.0,369.78,41.49,0,0.0,352.26
August,29,0:30,3.76,0,0.0,356.49,21.46,0,0.0,290.97,46.38,0,0.0,332.22,29.18,0,0.0,317.7
August,29,1:00,2.7,0,0.0,329.73,9.4,0,0.0,426.01,35.71,0,0.0,340.36,20.98,0,0.0,396.61
August,29,1:30,2.69,0,0.0,353.18,5.76,0,0.0,257.24,24.59,0,0.0,314.25,16.15,0,0.0,330.95
August,29,2:00,1.73,0,0.0,240.74,4.35,0,0.0,383.98,15.93,0,0.0,340.36,11.2,0,0.0,356.56
August,29,2:30,1.18,0,0.0,395.59,3.14,0,0.0,436.52,17.48,0,0.0,344.18,8.86,0,0.0,323.64
August,29,3:00,1.52,0,0.0,238.87,3.43,0,0.0,306.2,10.63,0,0.0,379.92,2.77,0,0.0,442.03
August,29,3:30,1.49,0,0.0,229.29,2.43,0,0.0,426.26,12.4,0,0.0,426.35,0.88,0,0.0,286.44
August,29,4:00,1.28,0,0.0,361.5,2.34,0,0.0,318.12,11.23,0,0.0,299.15,0.82,0,0.0,403.69
August,29,4:30,1.25,0,0.0,362.67,3.19,0,0.0,200.85,11.73,0,0.0,361.06,0.71,0,0.0,465.82
August,29,5:00,1.37,0,0.0,270.57,2.8,0,0.0,283.8,15.25,0,0.0,318.6,0.64,0,0.0,424.1
August,29,5:30,1.64,0,0.0,241.62,3.54,0,0.0,296.96,16.58,0,0.0,347.27,1.04,0,0.0,290.42
August,29,6:00,2.25,0,0.0,292.08,4.8,0,0.0,306.11,31.2,0,0.0,288.8,10.8,0,0.0,271.63
August,29,6:30,3.55,0,0.0,319.14,5.89,0,0.0,358.32,49.43,0,0.0,275.78,24.81,0,0.0,273.63
August,29,7:00,8.76,1,0.1096,327.42,28.14,0,0.0125,250.89,84.0,0,0.0027,279.61,43.66,0,0.0014,273.42
August,29,7:30,13.52,1,0.0818,364.21,40.47,1,0.02,291.94,137.14,0,0.0035,279.0,71.58,0,0.0013,301.22
August,29,8:00,40.52,0,0.0092,286.44,87.05,0,0.0041,280.98,257.74,1,0.0019,295.36,134.98,0,0.0011,288.14
August,29,8:30,70.19,1,0.008,303.32,112.97,1,0.0073,310.53,369.53,1,0.0019,319.53,187.5,0,0.0017,306.95
August,29,9:00,103.28,1,0.0083,316.12,173.79,1,0.0059,317.41,530.09,1,0.0018,324.96,260.74,0,0.0009,306.31
August,29,9:30,131.48,1,0.0084,326.25,212.46,1,0.0058,327.72,664.75,2,0.0029,321.7,326.31,1,0.0017,323.5
August,29,10:00,143.24,1,0.0081,331.52,267.36,2,0.0059,331.03,753.82,3,0.0036,341.68,389.49,0,0.0012,320.15
August,29,10:30,179.66,2,0.0087,334.02,299.02,3,0.0104,332.37,837.52,4,0.005,346.27,419.37,1,0.0017,334.96
August,29,11:00,190.97,1,0.0067,330.85,328.64,3,0.0079,335.44,886.87,3,0.0029,353.85,445.56,1,0.0015,337.25
August,29,11:30,194.32,1,0.0069,335.66,360.21,5,0.0128,351.53,933.38,3,0.0028,351.1,480.31,1,0.0014,338.59
August,29,12:00,204.6,2,0.0094,321.66,404.18,4,0.0087,342.4,939.65,4,0.0047,354.74,482.12,1,0.0015,332.11
August,29,12:30,201.41,2,0.0092,334.75,400.39,4,0.0092,348.45,950.3,4,0.004,358.64,497.42,1,0.0011,347.12
August,29,13:00,198.44,2,0.01,347.04,411.69,3,0.007,339.83,929.43,3,0.0031,365.61,488.4,1,0.0013,342.71
August,29,13:30,203.22,1,0.0072,339.5,416.86,3,0.0081,339.08,932.29,3,0.0036,366.08,504.72,1,0.0014,345.04
August,29,14:00,200.05,1,0.0074,332.45,440.88,4,0.0088,350.72,957.19,3,0.0029,365.15,518.43,1,0.0015,342.63
August,29,14:30,214.48,2,0.0082,340.9,449.05,4,0.0094,346.55,945.59,3,0.003,363.0,518.81,1,0.0021,350.12
August,29,15:00,204.48,2,0.0099,327.81,451.34,2,0.0051,352.32,932.85,3,0.0034,366.0,514.04,1,0.0021,350.75
August,29,15:30,212.86,3,0.0127,338.77,444.48,2,0.0055,342.31,928.14,7,0.0079,368.53,499.04,2,0.0031,345.75
August,29,16:00,202.75,1,0.0069,345.1,433.78,3,0.0059,361.34,920.0,4,0.0046,367.41,533.05,1,0.0019,351.36
August,29,16:30,192.45,1,0.0069,347.26,415.19,3,0.0064,346.89,878.47,2,0.0027,369.86,504.18,1,0.0013,343.63
August,29,17:00,168.49,1,0.0087,341.11,397.88,3,0.0067,350.5,824.75,2,0.0025,364.89,468.8,0,0.001,358.38
August,29,17:30,146.61,1,0.0093,340.13,369.23,2,0.0057,355.99,749.69,2,0.0026,369.01,427.92,1,0.0014,344.11
August,29,18:00,131.79,1,0.0085,330.31,349.19,3,0.0074,356.1,663.56,2,0.0025,368.35,382.34,0,0.0009,340.42
August,29,18:30,107.61,1,0.0085,363.47,301.11,2,0.0065,344.73,599.34,1,0.002,370.41,336.74,0,0.0011,337.23
August,29,19:00,74.51,1,0.0074,368.1,283.11,3,0.0094,346.45,531.69,1,0.0025,358.78,301.56,0,0.0013,341.91
August,29,19:30,53.55,0,0.0072,339.56,240.87,2,0.0068,327.55,464.26,1,0.0025,369.51,270.57,0,0.0018,344.22
August,29,20:00,41.37,0,0.0097,351.81,194.71,2,0.0105,337.77,381.25,2,0.004,359.53,220.13,0,0.002,338.91
August,29,20:30,33.78,0,0.0139,315.17,177.99,2,0.0103,347.46,325.1,1,0.0022,354.94,196.84,0,0.0013,325.45
August,29,21:00,23.46,0,0.0168,340.26,152.94,1,0.0071,333.63,274.43,1,0.0019,360.12,159.5,1,0.0035,348.11
August,29,21:30,17.12,0,0.0088,332.78,124.84,1,0.0085,318.57,225.1,0,0.0018,362.45,143.55,0,0.0025,351.48
August,29,22:00,15.9,0,0.0,328.48,88.6,0,0.0,333.1,176.5,0,0.0,356.34,111.7,0,0.0,337.92
August,29,22:30,11.07,0,0.0,392.49,75.97,0,0.0,304.88,140.04,0,0.0,353.55,89.22,0,0.0,329.79
August,29,23:00,8.24,0,0.0,336.16,53.12,0,0.0,320.78,106.8,0,0.0,338.25,68.35,0,0.0,323.37
August,29,23:30,6.35,0,0.0,256.62,44.41,0,0.0,316.03,83.61,0,0.0,314.18,53.45,0,0.0,320.67
August,30,0:00,5.5,0,0.0,404.14,30.62,0,0.0,303.57,60.62,0,0.0,336.36,40.48,0,0.0,336.88
August,30,0:30,4.57,0,0.0,381.16,20.0,0,0.0,339.55,46.04,0,0.0,337.65,26.23,0,0.0,353.23
August,30,1:00,3.31,0,0.0,415.94,7.14,0,0.0,421.27,33.7,0,0.0,327.07,22.11,0,0.0,355.12
August,30,1:30,1.4,0,0.0,306.14,3.74,0,0.0,308.39,28.98,0,0.0,337.44,14.46,0,0.0,337.55
August,30,2:00,1.36,0,0.0,312.89,4.29,0,0.0,349.25,17.6,0,0.0,324.53,10.08,0,0.0,351.64
August,30,2:30,1.46,0,0.0,301.6,2.82,0,0.0,378.43,12.88,0,0.0,357.06,5.91,0,0.0,428.35
August,30,3:00,1.02,0,0.0,323.65,2.74,0,0.0,336.69,9.62,0,0.0,358.19,2.14,0,0.0,463.3
August,30,3:30,0.69,0,0.0,390.0,2.86,0,0.0,219.39,10.51,0,0.0,316.34,0.29,0,0.0,262.2
August,30,4:00,0.95,0,0.0,278.24,1.66,0,0.0,335.99,8.91,0,0.0,394.52,0.2,0,0.0,341.02
August,30,4:30,0.93,0,0.0,211.46,1.91,0,0.0,322.29,9.63,0,0.0,304.74,0.36,0,0.0,366.48
August,30,5:00,0.92,0,0.0,474.73,2.34,0,0.0,263.81,9.71,0,0.0,450.45,0.31,0,0.0,317.9
August,30,5:30,0.69,0,0.0,179.14,2.1,0,0.0,269.46,12.12,0,0.0,320.51,0.5,0,0.0,548.63
August,30,6:00,1.5,0,0.0,277.69,2.45,0,0.0,452.78,16.83,0,0.0,285.37,8.32,0,0.0,276.18
August,30,6:30,1.92,0,0.0,297.17,5.81,0,0.0,398.6,31.16,0,0.0,279.57,14.43,0,0.0,315.15
August,30,7:00,4.71,0,0.097,279.21,8.78,0,0.0066,299.65,55.15,1,0.0132,274.18,26.83,0,0.013,278.36
August,30,7:30,8.96,1,0.0921,314.31,15.55,0,0.004,314.57,89.09,2,0.0187,270.76,41.55,1,0.0123,319.91
August,30,8:00,25.68,0,0.0192,264.41,27.91,0,0.0064,302.15,160.33,2,0.0102,283.95,74.59,1,0.0072,316.86
August,30,8:30,43.83,1,0.0157,297.65,36.95,0,0.0103,325.12,230.48,3,0.015,309.59,109.4,1,0.008,305.16
August,30,9:00,62.7,1,0.0142,293.05,97.82,1,0.0057,298.49,323.72,4,0.0118,304.84,162.9,2,0.0106,316.39
August,30,9:30,75.19,1,0.0197,286.94,134.96,1,0.0062,319.57,390.64,11,0.027,326.62,205.14,2,0.0113,306.67
August,30,10:00,92.76,2,0.0167,302.75,168.61,1,0.0067,318.99,486.33,6,0.0114,324.09,242.43,3,0.0114,324.06
August,30,10:30,118.34,2,0.0169,307.08,195.21,2,0.0118,337.62,545.05,8,0.0141,338.23,282.2,6,0.0228,325.49
August,30,11:00,135.5,2,0.0175,310.94,225.08,1,0.0066,335.93,592.91,9,0.0148,340.67,319.29,4,0.0126,336.45
August,30,11:30,133.56,3,0.0243,301.56,256.42,2,0.0092,342.94,604.68,14,0.023,347.89,332.65,4,0.011,337.74
August,30,12:00,148.02,5,0.0351,313.12,261.91,2,0.0064,336.79,613.84,11,0.0176,349.13,346.97,3,0.0081,346.32
August,30,12:30,160.8,7,0.0424,318.91,278.17,2,0.0088,338.88,621.88,12,0.0201,347.46,360.42,6,0.0161,338.1
August,30,13:00,154.21,3,0.017,318.03,294.65,4,0.0121,344.24,609.78,10,0.0157,351.27,355.74,5,0.0152,347.76
August,30,13:30,150.37,2,0.0139,324.12,306.75,4,0.0134,335.67,611.75,15,0.0253,349.7,361.41,5,0.0151,342.22
August,30,14:00,145.11,3,0.0196,330.82,314.77,5,0.0156,344.32,610.45,13,0.0218,351.59,356.22,4,0.0111,339.72
August,30,14:30,148.67,4,0.0252,324.98,309.71,4,0.0116,350.34,605.17,9,0.0156,346.51,367.1,8,0.0211,352.31
August,30,15:00,145.84,2,0.0159,321.28,301.13,2,0.0073,340.82,571.41,5,0.0081,356.02,352.1,4,0.0112,332.87
August,30,15:30,146.76,2,0.0165,324.64,304.25,2,0.0068,334.53,555.83,5,0.0083,352.17,331.22,3,0.0096,331.98
August,30,16:00,139.62,2,0.0156,344.72,300.78,2,0.0054,349.43,537.09,5,0.0089,352.35,320.24,3,0.0088,351.06
August,30,16:30,127.62,2,0.0147,306.63,279.23,1,0.005,356.16,498.13,4,0.0083,351.32,298.34,2,0.0075,344.11
August,30,17:00,117.71,3,0.029,326.82,272.44,1,0.0044,348.33,464.45,4,0.0095,353.16,277.03,2,0.0086,342.46
August,30,17:30,102.06,3,0.0283,329.61,256.0,1,0.0056,351.9,448.65,4,0.0087,349.39,264.86,2,0.0067,345.98
August,30,18:00,93.34,2,0.0204,340.77,233.06,2,0.0083,360.79,424.81,4,0.0101,347.39,248.7,2,0.0072,345.97
August,30,18:30,80.26,2,0.0231,345.23,214.32,2,0.0078,348.96,386.5,5,0.0122,356.68,214.91,1,0.0064,362.88
August,30,19:00,60.75,1,0.0151,327.98,188.07,1,0.0078,348.3,349.18,5,0.0153,346.16,206.36,2,0.0075,354.47
August,30,19:30,47.08,1,0.0208,355.82,168.71,1,0.0065,332.54,310.36,8,0.0264,343.82,184.18,1,0.0075,358.26
August,30,20:00,36.83,1,0.0304,307.09,145.64,2,0.0171,338.19,272.49,5,0.0198,352.03,150.98,1,0.0086,339.12
August,30,20:30,30.52,2,0.0656,282.3,123.82,1,0.0079,318.12,230.89,4,0.0161,344.86,140.19,1,0.0088,332.47
August,30,21:00,21.27,1,0.04,298.96,100.92,1,0.0105,320.05,193.67,3,0.0141,346.57,119.58,2,0.0135,336.74
August,30,21:30,16.46,1,0.047,298.69,88.24,1,0.0065,328.91,156.55,2,0.0098,347.58,97.7,1,0.0082,353.02
August,30,22:00,10.25,0,0.0,387.7,68.19,0,0.0,314.12,128.11,0,0.0,335.48,83.47,0,0.0,326.99
August,30,22:30,7.55,0,0.0,322.75,54.68,0,0.0,330.55,108.81,0,0.0,336.89,67.35,0,0.0,337.91
August,30,23:00,7.14,0,0.0,381.17,40.79,0,0.0,302.82,81.17,0,0.0,324.01,57.37,0,0.0,337.39
August,30,23:30,3.46,0,0.0,238.75,31.1,0,0.0,306.05,71.27,0,0.0,324.71,45.39,0,0.0,311.81
August,31,0:00,2.6,0,0.0,361.69,23.43,0,0.0,286.39,46.97,0,0.0,319.66,36.81,0,0.0,322.17
August,31,0:30,2.49,0,0.0,384.66,16.93,0,0.0,280.96,34.51,0,0.0,357.0,25.28,0,0.0,329.01
August,31,1:00,2.61,0,0.0,429.9,6.35,0,0.0,385.11,25.09,0,0.0,306.65,19.52,0,0.0,350.6
August,31,1:30,2.08,0,0.0,384.19,4.83,0,0.0,323.52,21.65,0,0.0,291.34,14.84,0,0.0,407.38
August,31,2:00,1.42,0,0.0,179.41,3.69,0,0.0,368.94,15.56,0,0.0,354.94,11.69,0,0.0,375.21
August,31,2:30,1.3,0,0.0,495.74,2.58,0,0.0,331.28,10.37,0,0.0,332.37,8.51,0,0.0,436.16
August,31,3:00,1.72,0,0.0,319.83,3.32,0,0.0,326.65,11.31,0,0.0,361.59,2.44,0,0.0,437.22
August,31,3:30,1.72,0,0.0,357.94,1.61,0,0.0,285.14,7.64,0,0.0,437.76,0.46,0,0.0,292.31
August,31,4:00,1.7,0,0.0,394.47,1.2,0,0.0,357.1,8.66,0,0.0,448.13,0.31,0,0.0,346.59
August,31,4:30,1.25,0,0.0,341.12,2.17,0,0.0,407.71,5.29,0,0.0,412.15,0.2,0,0.0,270.9
August,31,5:00,2.16,0,0.0,301.38,1.18,0,0.0,600.28,8.85,0,0.0,368.1,0.59,0,0.0,384.28
August,31,5:30,2.09,0,0.0,441.79,1.75,0,0.0,301.36,8.84,0,0.0,281.0,0.27,0,0.0,452.13
August,31,6:00,2.89,0,0.0,256.34,2.22,0,0.0,305.19,14.88,0,0.0,274.87,5.42,0,0.0,263.83
August,31,6:30,1.19,0,0.0,236.26,2.66,0,0.0,314.92,20.54,0,0.0,266.31,10.05,0,0.0,304.32
August,31,7:00,4.78,0,0.0088,286.56,5.18,0,0.0133,284.23,33.1,1,0.0205,290.02,16.85,0,0.0139,329.22
August,31,7:30,6.09,0,0.0371,350.67,7.67,0,0.0454,306.17,53.31,2,0.0298,271.05,30.69,1,0.0246,317.61
